payer_key,payer_name,organization_key,organization_name,year_month,encounter_count,total_claim_cost,total_payer_coverage,total_patient_responsibility,average_claim_cost,coverage_ratio
38194544675647776,Medicaid,469245621271018320,LYNN URGENT CARE LLC,2025-03,1,1436.78,1386.78,50.00,1436.7800000000000000,0.96519996102395634683
467436209270504951,Humana,137002283324145083,STURDY MEMORIAL HOSPITAL INC,2025-03,2,7197.48,1289.36,5908.12,3598.7400000000000000,0.17914047694470842573
38194544675647776,Medicaid,622746900524004548,WHITTIER REHABILTATION HOSPITAL,2025-03,1,2715.80,2665.80,50.00,2715.8000000000000000,0.98158921864643935489
38194544675647776,Medicaid,520806008221098162,FIRST PSYCHIATRIC PLANNERS  INC,2025-03,1,18091.34,18041.34,50.00,18091.3400000000000000,0.99723624673462551696
746113169580368645,Anthem,325447081691567298,PALM SKILLED  NRSING CR & CTR FOR REHAB EXCELLENCE,2025-03,1,146.18,0.00,146.18,146.1800000000000000,0E-20
952317639554652821,Medicare,395615810080261442,ANNA JAQUES HOSPITAL SUBACUTE UNIT,2025-03,1,1250.85,1000.68,250.17,1250.8500000000000000,0.80000000000000000000
38194544675647776,Medicaid,969560228442772145,FAMILY PRACTICE GROUP PC,2025-03,1,704.20,704.20,0.00,704.2000000000000000,1.00000000000000000000
38194544675647776,Medicaid,519045679495899753,HANOVER FAMILY HEALTH & URGENT CARE PC,2025-04,1,797.72,747.72,50.00,797.7200000000000000,0.93732136589279446422
467436209270504951,Humana,41581407780620585,WHITTIER REHABILITATION HOSPITAL - BRADFORD,2025-04,1,3536.75,1643.25,1893.50,3536.7500000000000000,0.46462147451756556160
38194544675647776,Medicaid,520806008221098162,FIRST PSYCHIATRIC PLANNERS  INC,2025-04,1,9497.24,9447.24,50.00,9497.2400000000000000,0.99473531257502179581
38194544675647776,Medicaid,921077187397372104,RIVER'S EDGE PRIMARY CARE LLC,2025-04,1,816.80,816.80,0.00,816.8000000000000000,1.00000000000000000000
952317639554652821,Medicare,345242370934466119,HEBREW SENIORLIFE AFFILIATED MEDICAL GROUP INC,2025-04,1,1250.85,814.28,436.57,1250.8500000000000000,0.65098133269376823760
445788698227523135,Dual Eligible,389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,2025-04,1,1097.51,1062.51,35.00,1097.5100000000000000,0.96810962998059243196
952317639554652821,Medicare,395615810080261442,ANNA JAQUES HOSPITAL SUBACUTE UNIT,2025-04,1,4830.95,3864.76,966.19,4830.9500000000000000,0.80000000000000000000
445788698227523135,Dual Eligible,164982158369714689,A&A HEALTHCARE LLC,2025-04,1,1305.17,1305.17,0.00,1305.1700000000000000,1.00000000000000000000
952317639554652821,Medicare,683258316057948949,STEWARD ST. ANNES HOSPITAL CORPORATION,2025-04,1,142.58,114.06,28.52,142.5800000000000000,0.79997194557441436387
38194544675647776,Medicaid,622746900524004548,WHITTIER REHABILTATION HOSPITAL,2025-04,1,3105.35,3055.35,50.00,3105.3500000000000000,0.98389875537379039400
467436209270504951,Humana,654771330264239386,LIFE CARE CENTER OF ATTLEBORO,2025-04,1,4140.89,2484.54,1656.35,4140.8900000000000000,0.60000144896387008590
467436209270504951,Humana,58830663438005741,SUNRISE HEALTHCARE LLC,2025-04,1,1091.10,0.00,1091.10,1091.1000000000000000,0E-20
952317639554652821,Medicare,93679773638781409,TUFTS MEDICAL CENTER,2025-05,3,5063.13,4050.50,1012.63,1687.7100000000000000,0.79999920997485744984
1038854080955376456,Cigna Health,924438841780828326,CENTER FOR DIGESTIVE WELLNESS PC,2025-05,1,1055.90,0.00,1055.90,1055.9000000000000000,0E-20
467436209270504951,Humana,679818074188163933,ARBOUR-FULLER HOSPITAL,2025-05,2,4166.72,2500.03,1666.69,2083.3600000000000000,0.59999952000614392136
1038854080955376456,Cigna Health,340901791751100142,WP ACQUISITION SUB LLC,2025-05,1,3522.81,0.00,3522.81,3522.8100000000000000,0E-20
952317639554652821,Medicare,376833142676655002,HOLISTIC FAMILY PRACTICE  INC.,2025-05,1,1037.93,830.34,207.59,1037.9300000000000000,0.79999614617556097232
38194544675647776,Medicaid,520806008221098162,FIRST PSYCHIATRIC PLANNERS  INC,2025-05,1,11195.67,11145.67,50.00,11195.6700000000000000,0.99553398769345648809
645688281511686373,UnitedHealthcare,707379980990907332,BOSTONIAN NURSING CARE & REHABILITATION CTR  THE,2025-05,1,146.18,0.00,146.18,146.1800000000000000,0E-20
467436209270504951,Humana,41581407780620585,WHITTIER REHABILITATION HOSPITAL - BRADFORD,2025-05,1,85.55,51.33,34.22,85.5500000000000000,0.60000000000000000000
952317639554652821,Medicare,1037822919216517364,ANNA JAQUES HOSPITAL SUBACUTE UNIT,2025-05,1,4399.55,3519.64,879.91,4399.5500000000000000,0.80000000000000000000
645688281511686373,UnitedHealthcare,476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,2025-05,1,142.58,0.00,142.58,142.5800000000000000,0E-20
467436209270504951,Humana,222681380209834388,SOUTH SHORE HOSPITAL INC.,2025-05,1,33131.11,16222.27,16908.84,33131.110000000000,0.48963859043660173173
38194544675647776,Medicaid,587757060655614946,CLARITY HEALTH & WELLNESS LLC,2025-05,1,704.20,604.20,100.00,704.2000000000000000,0.85799488781596137461
38194544675647776,Medicaid,264175530648959689,SIGNATURE HEALTHCARE MEDICAL GROUP INC,2025-06,1,1067.77,1067.77,0.00,1067.7700000000000000,1.00000000000000000000
445788698227523135,Dual Eligible,353447819048907343,CAMBRIDGE PUBLIC HEALTH COMMISSION,2025-06,3,9921.62,9816.62,105.00,3307.2066666666666667,0.98941705084451934261
952317639554652821,Medicare,814284400183858824,PRIMARY CARE NORTH PC,2025-06,1,1496.84,1015.64,481.20,1496.8400000000000000,0.67852275460303038401
952317639554652821,Medicare,723111811226363721,CHESTNUT WOODS REHABILITATION AND HEALTHCARE CTR,2025-06,2,8022.30,6417.84,1604.46,4011.1500000000000000,0.80000000000000000000
38194544675647776,Medicaid,801031929336468325,BROCKTON HOSPITAL  INC.,2025-06,1,3105.35,3055.35,50.00,3105.3500000000000000,0.98389875537379039400
38194544675647776,Medicaid,520806008221098162,FIRST PSYCHIATRIC PLANNERS  INC,2025-06,2,14775.44,14675.44,100.00,7387.7200000000000000,0.99323201204160417558
38194544675647776,Medicaid,921077187397372104,RIVER'S EDGE PRIMARY CARE LLC,2025-06,1,816.80,816.80,0.00,816.8000000000000000,1.00000000000000000000
952317639554652821,Medicare,239726299069476648,PERSONALIZED MEDICAL CARE LLC,2025-06,1,1746.25,1397.00,349.25,1746.2500000000000000,0.80000000000000000000
746113169580368645,Anthem,49658252277416711,PALMER FAMILY SERVICES LLC,2025-06,1,827.37,661.90,165.47,827.3700000000000000,0.80000483459637163542
952317639554652821,Medicare,559102553183312747,HEBREW REHABILITATION CENTER,2025-06,1,3968.15,3174.52,793.63,3968.1500000000000000,0.80000000000000000000
952317639554652821,Medicare,395615810080261442,ANNA JAQUES HOSPITAL SUBACUTE UNIT,2025-06,1,3485.23,2788.18,697.05,3485.2300000000000000,0.79999885229956129151
38194544675647776,Medicaid,635544131513586331,CAMBRIDGE PUBLIC HEALTH COMMISSION,2025-06,1,516.95,366.95,150.00,516.9500000000000000,0.70983654125157171873
38194544675647776,Medicaid,520806008221098162,FIRST PSYCHIATRIC PLANNERS  INC,2025-07,1,8826.21,8776.21,50.00,8826.2100000000000000,0.99433505434382367970
467436209270504951,Humana,919548777387151765,SOUTH SHORE CENTER FOR WELLNESS LTD,2025-07,1,568.20,568.20,0.00,568.2000000000000000,1.00000000000000000000
38194544675647776,Medicaid,27218670281353963,MEDFORD VISITING NURSING ASSOCIATION,2025-07,1,8334.13,8184.13,150.00,8334.1300000000000000,0.98200172063550724551
38194544675647776,Medicaid,635544131513586331,CAMBRIDGE PUBLIC HEALTH COMMISSION,2025-07,1,516.95,466.95,50.00,516.9500000000000000,0.90327884708385723958
445788698227523135,Dual Eligible,911597834911837993,THOMAS UPHAM HOUSE,2025-07,2,1981.14,1911.14,70.00,990.5700000000000000,0.96466680799943466893
38194544675647776,Medicaid,1031243542611916810,ENCOMPASS HEALTH REHABILITATION HOSP OF NEW ENGLAN,2025-07,1,15783.94,15733.94,50.00,15783.9400000000000000,0.99683222313313405905
952317639554652821,Medicare,345242370934466119,HEBREW SENIORLIFE AFFILIATED MEDICAL GROUP INC,2025-07,1,1250.85,1000.68,250.17,1250.8500000000000000,0.80000000000000000000
445788698227523135,Dual Eligible,1100386330438199965,WALTHAM WESTON INTERNAL MEDICINE ASSOCIATES  P.C.,2025-07,1,1284.76,1284.76,0.00,1284.7600000000000000,1.00000000000000000000
952317639554652821,Medicare,622746900524004548,WHITTIER REHABILTATION HOSPITAL,2025-07,1,3105.35,2484.28,621.07,3105.3500000000000000,0.80000000000000000000
445788698227523135,Dual Eligible,389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,2025-07,1,85.55,50.55,35.00,85.5500000000000000,0.59088252483927527762
467436209270504951,Humana,41581407780620585,WHITTIER REHABILITATION HOSPITAL - BRADFORD,2025-07,1,85.55,51.33,34.22,85.5500000000000000,0.60000000000000000000
278663187212707114,NO_INSURANCE,410915144747947572,COOLEY DICKINSON HOSPITAL INC,2025-07,1,516.95,0.00,516.95,516.9500000000000000,0E-20
278663187212707114,NO_INSURANCE,556944320275034302,PARADIGM HEALTHCARE  PC,2025-08,1,849.22,0.00,849.22,849.2200000000000000,0E-20
952317639554652821,Medicare,622746900524004548,WHITTIER REHABILTATION HOSPITAL,2025-08,1,85.55,68.44,17.11,85.5500000000000000,0.80000000000000000000
38194544675647776,Medicaid,635544131513586331,CAMBRIDGE PUBLIC HEALTH COMMISSION,2025-08,2,602.50,502.50,100.00,301.2500000000000000,0.83402489626556016598
467436209270504951,Humana,244544338078735615,TEWKSBURY HOSPITAL,2025-08,1,1708.01,0.00,1708.01,1708.0100000000000000,0E-20
445788698227523135,Dual Eligible,389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,2025-08,1,2805.56,2770.56,35.00,2805.5600000000000000,0.98752477223798457349
38194544675647776,Medicaid,389966452681632557,BETH ISRAEL DEACONESS HOSPITAL-NEEDHAM  INC.,2025-08,1,146.18,0.00,146.18,146.1800000000000000,0E-20
467436209270504951,Humana,66387877495315826,NEW ENGLAND REHABILITATION SERVICES OF CENTRAL MASSACHUSETTS INC,2025-08,4,40370.48,29537.10,10833.38,10092.6200000000000000,0.73165094891118460816
38194544675647776,Medicaid,520806008221098162,FIRST PSYCHIATRIC PLANNERS  INC,2025-08,1,15340.83,15290.83,50.00,15340.8300000000000000,0.99674072393736192892
38194544675647776,Medicaid,565804414476228962,FRANCISCAN HOSPITAL FOR CHILDREN INC,2025-08,1,967.28,917.28,50.00,967.2800000000000000,0.94830865933338847076
38194544675647776,Medicaid,1003634539940818261,CHARLES RIVER COMMUNITY HEALTH  INC,2025-08,1,785.58,785.58,0.00,785.5800000000000000,1.00000000000000000000
952317639554652821,Medicare,683258316057948949,STEWARD ST. ANNES HOSPITAL CORPORATION,2025-08,1,5138.45,3924.36,1214.09,5138.4500000000000000,0.76372446944117389485
467436209270504951,Humana,741458505160782152,LOWELL COMMUNITY HEALTH CENTER,2025-08,1,785.58,0.00,785.58,785.5800000000000000,0E-20
1038854080955376456,Cigna Health,340901791751100142,WP ACQUISITION SUB LLC,2025-08,1,2916.32,1357.39,1558.93,2916.3200000000000000,0.46544617874581664564
38194544675647776,Medicaid,353447819048907343,CAMBRIDGE PUBLIC HEALTH COMMISSION,2025-08,1,5138.45,5088.45,50.00,5138.4500000000000000,0.99026943922778269712
38194544675647776,Medicaid,801031929336468325,BROCKTON HOSPITAL  INC.,2025-08,1,1092.39,1042.39,50.00,1092.3900000000000000,0.95422880106921520702
211105773257762680,Aetna,694540912856437675,PULMONARY INTERNISTS AND CONSULTANTS PC,2025-08,1,778.78,0.00,778.78,778.7800000000000000,0E-20
211105773257762680,Aetna,392549857133219292,CAPE COD HOSPITAL INC,2025-08,1,2673.95,0.00,2673.95,2673.9500000000000000,0E-20
952317639554652821,Medicare,395615810080261442,ANNA JAQUES HOSPITAL SUBACUTE UNIT,2025-09,1,2984.14,2387.31,596.83,2984.1400000000000000,0.79999932979015729825
467436209270504951,Humana,244544338078735615,TEWKSBURY HOSPITAL,2025-09,1,3105.35,14.91,3090.44,3105.3500000000000000,0.00480139114753570451
38194544675647776,Medicaid,635544131513586331,CAMBRIDGE PUBLIC HEALTH COMMISSION,2025-09,1,516.95,466.95,50.00,516.9500000000000000,0.90327884708385723958
211105773257762680,Aetna,392549857133219292,CAPE COD HOSPITAL INC,2025-09,1,85.55,0.00,85.55,85.5500000000000000,0E-20
952317639554652821,Medicare,93679773638781409,TUFTS MEDICAL CENTER,2025-09,1,573.98,459.18,114.80,573.9800000000000000,0.79999303111606676191
38194544675647776,Medicaid,921077187397372104,RIVER'S EDGE PRIMARY CARE LLC,2025-09,1,816.80,816.80,0.00,816.8000000000000000,1.00000000000000000000
38194544675647776,Medicaid,801031929336468325,BROCKTON HOSPITAL  INC.,2025-09,1,3105.35,3055.35,50.00,3105.3500000000000000,0.98389875537379039400
38194544675647776,Medicaid,520806008221098162,FIRST PSYCHIATRIC PLANNERS  INC,2025-09,1,5263.67,5213.67,50.00,5263.6700000000000000,0.99050092426006949524
467436209270504951,Humana,76613554195130854,TREE OF LIFE HEALTHCARE ASSOCIATES,2025-09,1,1567.00,1567.00,0.00,1567.0000000000000000,1.00000000000000000000
467436209270504951,Humana,66387877495315826,NEW ENGLAND REHABILITATION SERVICES OF CENTRAL MASSACHUSETTS INC,2025-09,3,51512.71,51512.71,0.00,17170.903333333333,1.00000000000000000000
467436209270504951,Humana,41581407780620585,WHITTIER REHABILITATION HOSPITAL - BRADFORD,2025-09,1,85.55,51.33,34.22,85.5500000000000000,0.60000000000000000000
952317639554652821,Medicare,160559015988030201,HEALTHFIRST FAMILY CARE CENTER INC,2025-10,1,7191.58,5753.25,1438.33,7191.5800000000000000,0.79999805327897346619
952317639554652821,Medicare,345242370934466119,HEBREW SENIORLIFE AFFILIATED MEDICAL GROUP INC,2025-10,1,1250.85,1000.68,250.17,1250.8500000000000000,0.80000000000000000000
38194544675647776,Medicaid,801031929336468325,BROCKTON HOSPITAL  INC.,2025-10,1,1551.43,1501.43,50.00,1551.4300000000000000,0.96777166871853709159
746113169580368645,Anthem,721972786242253874,BOSTON MEDICAL CENTER CORPORATION-,2025-10,1,142.58,114.06,28.52,142.5800000000000000,0.79997194557441436387
467436209270504951,Humana,66387877495315826,NEW ENGLAND REHABILITATION SERVICES OF CENTRAL MASSACHUSETTS INC,2025-10,3,17937.27,17937.27,0.00,5979.0900000000000000,1.00000000000000000000
38194544675647776,Medicaid,332886644979055046,MILFORD REGIONAL MEDICAL CENTER,2025-10,1,516.95,366.95,150.00,516.9500000000000000,0.70983654125157171873
38194544675647776,Medicaid,132019786462314408,DAVIS SQUARE FAMILY PRACTICE,2025-10,1,1858.96,1858.96,0.00,1858.9600000000000000,1.00000000000000000000
746113169580368645,Anthem,731363611095087029,KATZMAN FAMILY CENTER FOR LIVING,2025-10,1,146.18,116.94,29.24,146.1800000000000000,0.79997263647557805445
1038854080955376456,Cigna Health,744977654436978746,THE LOWELL GENERAL HOSPITAL,2025-10,1,2730.98,0.00,2730.98,2730.9800000000000000,0E-20
38194544675647776,Medicaid,520806008221098162,FIRST PSYCHIATRIC PLANNERS  INC,2025-10,2,10527.34,10427.34,100.00,5263.6700000000000000,0.99050092426006949524
38194544675647776,Medicaid,801031929336468325,BROCKTON HOSPITAL  INC.,2025-11,1,1603.49,1553.49,50.00,1603.4900000000000000,0.96881801570324729184
1038854080955376456,Cigna Health,814284400183858824,PRIMARY CARE NORTH PC,2025-11,1,785.58,0.00,785.58,785.5800000000000000,0E-20
38194544675647776,Medicaid,332886644979055046,MILFORD REGIONAL MEDICAL CENTER,2025-11,1,516.95,466.95,50.00,516.9500000000000000,0.90327884708385723958
1038854080955376456,Cigna Health,340901791751100142,WP ACQUISITION SUB LLC,2025-11,1,2979.21,2085.45,893.76,2979.2100000000000000,0.70000100697836003504
645688281511686373,UnitedHealthcare,703727186913582450,ASSOCIATED INTERNISTS OF RANDOLPH  INC.,2025-11,1,919.90,112.38,807.52,919.9000000000000000,0.12216545276660506577
38194544675647776,Medicaid,520806008221098162,FIRST PSYCHIATRIC PLANNERS  INC,2025-11,1,5263.67,5213.67,50.00,5263.6700000000000000,0.99050092426006949524
38194544675647776,Medicaid,1108258114602746895,CAMBRIDGE REHABILITATION & NURSING CENTER,2025-12,1,8155.61,8105.61,50.00,8155.6100000000000000,0.99386925073660952400
38194544675647776,Medicaid,520806008221098162,FIRST PSYCHIATRIC PLANNERS  INC,2025-12,1,5263.67,5213.67,50.00,5263.6700000000000000,0.99050092426006949524
645688281511686373,UnitedHealthcare,476697113556229311,BETH ISRAEL DEACONESS HOSPITAL MILTON INC,2025-12,1,2673.95,2139.16,534.79,2673.9500000000000000,0.80000000000000000000
211105773257762680,Aetna,109016295863276866,FAMILY SERVICE ASSOCIATION OF GREATER FALL RIVER INC,2025-12,1,919.90,0.00,919.90,919.9000000000000000,0E-20
746113169580368645,Anthem,49658252277416711,PALMER FAMILY SERVICES LLC,2025-12,1,272.80,0.00,272.80,272.8000000000000000,0E-20
645688281511686373,UnitedHealthcare,395615810080261442,ANNA JAQUES HOSPITAL SUBACUTE UNIT,2025-12,1,727.53,0.00,727.53,727.5300000000000000,0E-20
952317639554652821,Medicare,790885867393293671,DUTTON FAMILY CARE ASSOCIATES LLP,2025-12,1,778.78,623.02,155.76,778.7800000000000000,0.79999486376126762372
467436209270504951,Humana,445265032025896326,QUINCY CENTER PRIMARY CARE PC,2025-12,1,1210.18,0.00,1210.18,1210.1800000000000000,0E-20
38194544675647776,Medicaid,921077187397372104,RIVER'S EDGE PRIMARY CARE LLC,2025-12,1,136.80,136.80,0.00,136.8000000000000000,1.00000000000000000000
357555573157303140,Blue Cross Blue Shield,801031929336468325,BROCKTON HOSPITAL  INC.,2025-12,1,3105.35,0.00,3105.35,3105.3500000000000000,0E-20
357555573157303140,Blue Cross Blue Shield,557025406090317911,DILIGENCEHEALTHCARE,2025-12,1,919.90,0.00,919.90,919.9000000000000000,0E-20
38194544675647776,Medicaid,801031929336468325,BROCKTON HOSPITAL  INC.,2025-12,1,3536.75,3486.75,50.00,3536.7500000000000000,0.98586272707994627836
1038854080955376456,Cigna Health,439410479591029051,LOWELL FAMILY MEDICAL CARE PC,2025-12,1,1644.16,4.51,1639.65,1644.1600000000000000,0.00274304203970416504
467436209270504951,Humana,654096641582644263,BL HEALTHCARE INC DELEWARE,2025-12,1,1069.06,0.00,1069.06,1069.0600000000000000,0E-20
38194544675647776,Medicaid,332886644979055046,MILFORD REGIONAL MEDICAL CENTER,2025-12,1,516.95,466.95,50.00,516.9500000000000000,0.90327884708385723958
1038854080955376456,Cigna Health,721972786242253874,BOSTON MEDICAL CENTER CORPORATION-,2025-12,1,85.55,0.00,85.55,85.5500000000000000,0E-20
38194544675647776,Medicaid,582932907736801785,ENCOMPASS HEALTH REHAB HOSPITAL OF WESTERN MASS,2026-01,2,591.95,466.95,125.00,295.9750000000000000,0.78883351634428583495
952317639554652821,Medicare,345242370934466119,HEBREW SENIORLIFE AFFILIATED MEDICAL GROUP INC,2026-01,1,4479.23,3583.38,895.85,4479.2300000000000000,0.79999910698937094099
38194544675647776,Medicaid,396031016204066515,LYNN COMMUNITY HEALTH,2026-01,1,1483.77,1383.77,100.00,1483.7700000000000000,0.93260410980138431158
445788698227523135,Dual Eligible,257485178825861130,URGENT CARE MEDICAL ASSOCIATES  LLC,2026-01,1,1506.24,1471.24,35.00,1506.2400000000000000,0.97676333120883790100
645688281511686373,UnitedHealthcare,679474484616751075,NEWBURYPORT FAMILY PRACTICE P.C.,2026-01,1,704.20,0.00,704.20,704.2000000000000000,0E-20
467436209270504951,Humana,137002283324145083,STURDY MEMORIAL HOSPITAL INC,2026-01,1,4830.95,117.50,4713.45,4830.9500000000000000,0.02432233825645059460
38194544675647776,Medicaid,520806008221098162,FIRST PSYCHIATRIC PLANNERS  INC,2026-01,2,10527.34,10327.34,200.00,5263.6700000000000000,0.98100184852013899048
645688281511686373,UnitedHealthcare,866549107229357074,HOPKINTON MEDICAL CARE  P.C.,2026-01,1,840.20,0.00,840.20,840.2000000000000000,0E-20
38194544675647776,Medicaid,1053862909723414558,COMPASSIONATE HEALTH CARE GROUP LLC,2026-01,1,1298.33,1198.33,100.00,1298.3300000000000000,0.92297797940431169271
746113169580368645,Anthem,721972786242253874,BOSTON MEDICAL CENTER CORPORATION-,2026-01,1,142.58,0.00,142.58,142.5800000000000000,0E-20
